CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_baucumjoseph_output_02_jb,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'105,HAYS COUNTY,'13,'105906,HAYS CISD,INDEPENDENT,21003 INTERSTATE 35,KYLE,TX,78640-9530,21003 INTERSTATE 35,KYLE,TX,78640-9530,(512) 268-2141,(512) 268-7121,scherffc@hayscisd.net,www.hayscisd.net,MICHAEL MCKIE   ,17948,'105906116,RALPH PFLUGER EL,REGULAR INSTRUCTIONAL,,4951 MARSH LN,BUDA,TX,78610,4951 MARSH LN,BUDA,TX,78610,(512) 268-8510,(512) 295-6826,kelleyr@hayscisd.net,www.hayscisd.net,ASHLEY TAYLOR   ,'EE KG-05,655,Active,2010-03-08,3/14/2015 5:35:15 AM,7,USCGeocoder,1,47,6402e161-0693-4c5e-b4ad-d31c85b33948,4.01,,30.039443,-97.823187,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'106,HEMPHILL COUNTY,'16,'106901,CANADIAN ISD,INDEPENDENT,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,(806) 323-5393,(806) 323-8143,kyle.lynch@canadianisd.net,www.canadianisd.net,MR S KYLE LYNCH   ,1050,'106901001,CANADIAN H S,REGULAR INSTRUCTIONAL,,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,621 S 5TH ST,CANADIAN,TX,79014-3233,(806) 323-5373,(806) 323-8143,rick.berry@canadianisd.net,www.canadianisd.net,MR RICK BERRY   ,'09-12,254,Active, ,3/14/2015 5:35:15 AM,8,USCGeocoder,1,47,05d820ef-df75-4b56-9638-fd3238683869,4.01,,35.9166525357,-100.377823626,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,95.8579881657,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1809.92162117,Meters,3,StreetSegmentInterpolation,,,,,,,
'106,HEMPHILL COUNTY,'16,'106901,CANADIAN ISD,INDEPENDENT,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,(806) 323-5393,(806) 323-8143,kyle.lynch@canadianisd.net,www.canadianisd.net,MR S KYLE LYNCH   ,1050,'106901041,CANADIAN MIDDLE,REGULAR INSTRUCTIONAL,,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,404 6TH ST,CANADIAN,TX,79014-3233,(806) 323-5351,(806) 323-8143,bruce.bryant@canadianisd.net,www.canadianisd.net,BRUCE BRYANT   ,'06-08,221,Active,1983-12-05,3/14/2015 5:35:15 AM,9,USCGeocoder,1,47,bac9f528-4817-4592-a0a4-4d3a9acc2088,4.01,,35.9146034959,-100.378721199,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2496.32504112,Meters,3,StreetSegmentInterpolation,,,,,,,
'106,HEMPHILL COUNTY,'16,'106901,CANADIAN ISD,INDEPENDENT,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,(806) 323-5393,(806) 323-8143,kyle.lynch@canadianisd.net,www.canadianisd.net,MR S KYLE LYNCH   ,1050,'106901101,BAKER EL,REGULAR INSTRUCTIONAL,,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,723 CHEYENNE,CANADIAN,TX,79014-3233,(806) 323-5386,(806) 323-8143,jamie.copley@canadianisd.net,www.canadianisd.net,JAMIE COPLEY   ,'03-05,239,Active, ,3/14/2015 5:35:15 AM,10,USCGeocoder,1,31,7a602509-f2cb-4120-ba3c-11d21ba96883,4.01,,35.90782,-100.382355,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'106,HEMPHILL COUNTY,'16,'106901,CANADIAN ISD,INDEPENDENT,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,(806) 323-5393,(806) 323-8143,kyle.lynch@canadianisd.net,www.canadianisd.net,MR S KYLE LYNCH   ,1050,'106901103,CANADIAN EL,REGULAR INSTRUCTIONAL,,800 HILLSIDE AVE,CANADIAN,TX,79014-3233,500 DOGWOOD,CANADIAN,TX,79014-3233,(806) 323-9331,(806) 323-8143,kirk.saul@canadianisd.net,www.canadianisd.net,MR KIRK SAUL   ,'EE-02,336,Active,1984-03-01,3/14/2015 5:35:15 AM,11,USCGeocoder,1,31,a43cb613-5d76-481c-9782-77e37ae714cb,4.01,,35.901322,-100.386096,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107901,ATHENS ISD,INDEPENDENT,104 HAWN ST,ATHENS,TX,75751-2423,104 HAWN ST,ATHENS,TX,75751-2423,(903) 677-6903,(903) 677-6908,bstiles@athensisd.net,www.athensisd.net,STEPHEN BLAKE STILES   ,3297,'107901001,ATHENS H S,REGULAR INSTRUCTIONAL,,708 E COLLEGE ST,ATHENS,TX,75751-2687,708 E COLLEGE ST,ATHENS,TX,75751-2687,(903) 677-6920,(903) 677-6925,jivey@athensisd.net,www.athensisd.net,MRS JAMI IVEY   ,'09-12,969,Active, ,3/14/2015 5:35:15 AM,12,USCGeocoder,1,31,51c2e525-8b5b-4cc0-9f07-b41b4f9b7c57,4.01,,32.2028792368,-95.8462296678,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3505.37843148,Meters,3,StreetSegmentInterpolation,,,,,,,
'107,HENDERSON COUNTY,'07,'107901,ATHENS ISD,INDEPENDENT,104 HAWN ST,ATHENS,TX,75751-2423,104 HAWN ST,ATHENS,TX,75751-2423,(903) 677-6903,(903) 677-6908,bstiles@athensisd.net,www.athensisd.net,STEPHEN BLAKE STILES   ,3297,'107901041,ATHENS MIDDLE,REGULAR INSTRUCTIONAL,,6800 STATE HWY 19 S,ATHENS,TX,75751-8922,6800 STATE HWY 19 S,ATHENS,TX,75751-8922,(903) 677-3030,(903) 677-2111,wmccowan@athensisd.net,www.athensisd.net,WINSTON MCCOWAN   ,'06-08,694,Active, ,3/14/2015 5:35:15 AM,13,USCGeocoder,1,109,b15e3da3-11ac-437a-8b0d-3d3f391c0aeb,4.01,,32.15852,-95.83857,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107901,ATHENS ISD,INDEPENDENT,104 HAWN ST,ATHENS,TX,75751-2423,104 HAWN ST,ATHENS,TX,75751-2423,(903) 677-6903,(903) 677-6908,bstiles@athensisd.net,www.athensisd.net,STEPHEN BLAKE STILES   ,3297,'107901102,SOUTH ATHENS EL,REGULAR INSTRUCTIONAL,,718 ROBBINS RD,ATHENS,TX,75751-2928,718 ROBBINS RD,ATHENS,TX,75751-2928,(903) 677-6970,(903) 677-3470,kgarcie@athensisd.net,www.athensisd.net,KEYLE GARCIE   ,'EE-03,569,Active, ,3/14/2015 5:35:15 AM,14,USCGeocoder,1,31,894100ad-5e98-44c0-9ec1-48c20f484bef,4.01,,32.193373,-95.846144,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107901,ATHENS ISD,INDEPENDENT,104 HAWN ST,ATHENS,TX,75751-2423,104 HAWN ST,ATHENS,TX,75751-2423,(903) 677-6903,(903) 677-6908,bstiles@athensisd.net,www.athensisd.net,STEPHEN BLAKE STILES   ,3297,'107901103,ATHENS INT,REGULAR INSTRUCTIONAL,,307 MADOLE ST,ATHENS,TX,75751-2853,307 MADOLE ST,ATHENS,TX,75751-2853,(903) 677-6960,(903) 677-6987,gmorrison@athensisd.net,www.athensisd.net,MRS GINGER MORRISON   ,'04-05,473,Active,1987-08-09,3/14/2015 5:35:15 AM,15,USCGeocoder,1,31,a8d0b5fd-9d58-409e-b3c4-4b40ae81fb3d,4.01,,32.1996284539,-95.8482711693,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8668.40405781,Meters,3,StreetSegmentInterpolation,,,,,,,
'107,HENDERSON COUNTY,'07,'107901,ATHENS ISD,INDEPENDENT,104 HAWN ST,ATHENS,TX,75751-2423,104 HAWN ST,ATHENS,TX,75751-2423,(903) 677-6903,(903) 677-6908,bstiles@athensisd.net,www.athensisd.net,STEPHEN BLAKE STILES   ,3297,'107901104,BEL AIR EL,REGULAR INSTRUCTIONAL,,215 WILLOWBROOK DR,ATHENS,TX,75751-3537,215 WILLOWBROOK DR,ATHENS,TX,75751-3537,(903) 677-6980,(903) 677-6986,rdennis@athensisd.net,www.athensisd.net,MRS ROSALIE DENNIS   ,'EE-03,592,Active, ,3/14/2015 5:35:15 AM,16,USCGeocoder,1,78,e8677875-82aa-4d79-8c5d-05c7a5abd591,4.01,,32.182088,-95.859683,Relaxed,,,,,,,ManuallyChangedByAndreM,,,,,,,,,,,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902001,BROWNSBORO H S,REGULAR INSTRUCTIONAL,,P O BOX 465,BROWNSBORO,TX,75756-0465,14128 STATE HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-2321,(903) 852-5195,jonesb@gobearsgo.net,,MR BRANDON JONES   ,'09-12,800,Active, ,3/14/2015 5:35:15 AM,17,USCGeocoder,1,63,9941c9ca-1014-434a-963f-0e4a3b8d387a,4.01,,32.300474,-95.622732,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902041,BROWNSBORO J H,REGULAR INSTRUCTIONAL,,P O BOX 465,BROWNSBORO,TX,75756-0465,11233 INGRAM ST,BROWNSBORO,TX,75756-0465,(903) 852-6931,(903) 852-5238,robertsonb@gobearsgo.net,,MR BRADLEY ROBERTSON   ,'07-08,395,Active,1980-10-10,3/14/2015 5:35:15 AM,18,USCGeocoder,1,109,6f38f6f7-f6d1-49f3-8f17-40728f2e2c26,4.01,,32.300029,-95.619974,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902101,BROWNSBORO EL,REGULAR INSTRUCTIONAL,,P O BOX 465,BROWNSBORO,TX,75756-0465,12331 STATE HWY 31 E,BROWNSBORO,TX,75756-0465,(903) 852-6461,(903) 852-2718,Ralsonb@gobearsgo.net,,MRS TRACY NEILL   ,'EE-03,434,Active, ,3/14/2015 5:35:15 AM,19,USCGeocoder,1,78,c2f50d91-d6db-4101-a228-dd4b950dec36,4.01,,32.298741,-95.652445,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902102,CHANDLER INT,REGULAR INSTRUCTIONAL,,P O BOX 465,BROWNSBORO,TX,75756-0465,22250 BARRON RD,CHANDLER,TX,75758,(903) 849-6436 ext:701 ,(903) 849-3019,brownl@gobearsgo.net,,MS LISA BROWN   ,'04-06,278,Active,2001-07-11,3/14/2015 5:35:15 AM,20,USCGeocoder,1,31,9c2ab9b9-dc91-4bbe-9a32-b3f802dec059,4.01,,32.2893729638,-95.4822609154,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.0828402367,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1478.02020297,Meters,3,StreetSegmentInterpolation,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902103,CHANDLER EL,REGULAR INSTRUCTIONAL,,P O BOX 99,CHANDLER,TX,75758-0099,615 N BROAD,CHANDLER,TX,75758-0099,(903) 849-3400,(903) 849-3628,limmers@gobearsgo.net,,MRS SUSAN LIMMER   ,'EE-03,450,Active, ,3/14/2015 5:35:15 AM,21,USCGeocoder,1,47,afa4f5b1-1328-4ea8-ac0d-d590b487eac6,4.01,,32.312718,-95.481323,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107902,BROWNSBORO ISD,INDEPENDENT,P O BOX 465,BROWNSBORO,TX,75756-0465,HWY 31 W,BROWNSBORO,TX,75756-0465,(903) 852-3701,(903) 852-3957,egoode@gobearsgo.net,www.gobearsgo.net,DR CHRIS MORAN   ,2662,'107902104,BROWNSBORO INT,REGULAR INSTRUCTIONAL,,P O BOX 465,BROWNSBORO,TX,75756-0465,13951 SAYLORS,BROWNSBORO,TX,75756-0465,(903) 852-7325,(903) 852-6745,mccallier@gobearsgo.net,,MRS LAURA BALLARD   ,'04-06,305,Active, ,3/14/2015 5:35:15 AM,22,USCGeocoder,1,47,ba890b0e-3f92-4f5e-affb-30722ea3c23e,4.01,,32.300474,-95.622732,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107904,CROSS ROADS ISD,INDEPENDENT,14434 FM 59,MALAKOFF,TX,75148-9801,14434 FM 59,MALAKOFF,TX,75148-9801,(903) 489-5931,(903) 489-2527,lhand@crossroadsisd.org,www.crossroadsisd.org,MR LELAND HAND   ,585,'107904001,CROSS ROADS H S,REGULAR INSTRUCTIONAL,,14434 HWY 59,MALAKOFF,TX,75148-9801,14434 HWY 59,MALAKOFF,TX,75148-9801,(903) 489-1275,(903) 489-0054,mlowe@crossroadsisd.org,,MR MACK LOWE   ,'09-12,183,Active, ,3/14/2015 5:35:15 AM,23,USCGeocoder,1,47,6a207170-5ec3-4072-b7f0-3e22d9a6dce3,4.01,,32.051407,-95.967315,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107904,CROSS ROADS ISD,INDEPENDENT,14434 FM 59,MALAKOFF,TX,75148-9801,14434 FM 59,MALAKOFF,TX,75148-9801,(903) 489-5931,(903) 489-2527,lhand@crossroadsisd.org,www.crossroadsisd.org,MR LELAND HAND   ,585,'107904041,CROSS ROADS J H,REGULAR INSTRUCTIONAL,,14434 HWY 59,MALAKOFF,TX,75148-9801,14434 HWY 59,MALAKOFF,TX,75148-9801,(903) 489-2667,(903) 489-3840,jwest@crossroadsisd.org,,MS JULIE WEST   ,'06-08,132,Active,07/15/1987,3/14/2015 5:35:15 AM,24,USCGeocoder,1,47,9621051e-80b7-4e25-adc8-d0ff9170d1ba,4.01,,32.051407,-95.967315,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107904,CROSS ROADS ISD,INDEPENDENT,14434 FM 59,MALAKOFF,TX,75148-9801,14434 FM 59,MALAKOFF,TX,75148-9801,(903) 489-5931,(903) 489-2527,lhand@crossroadsisd.org,www.crossroadsisd.org,MR LELAND HAND   ,585,'107904101,CROSS ROADS EL,REGULAR INSTRUCTIONAL,,14434 HWY 59,MALAKOFF,TX,75148-9801,14434 HWY 59,MALAKOFF,TX,75148-9801,(903) 489-1774,(903) 489-1843,csulak@crossroadsisd.org,,MRS CATHY SULAK   ,'EE-05,270,Active, ,3/14/2015 5:35:15 AM,25,USCGeocoder,1,31,0c964ec6-223b-4988-9c85-07486f936fe8,4.01,,32.051407,-95.967315,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107905,EUSTACE ISD,INDEPENDENT,P O BOX 188,EUSTACE,TX,75124-0188,320 S FM 316,EUSTACE,TX,75124-0188,(903) 425-5151,(903) 425-5147,cholcombe@eustaceisd.net,www.eustaceisd.net,DR COY HOLCOMBE   ,1513,'107905001,EUSTACE H S,REGULAR INSTRUCTIONAL,,P O BOX 188,EUSTACE,TX,75124-0188,318 F M RD 316 S,EUSTACE,TX,75124-0188,(903) 425-5161,(903) 425-5227,swsowers@eustaceisd.net,,MR STAN SOWERS   ,'09-12,451,Active, ,3/14/2015 5:35:15 AM,26,USCGeocoder,1,78,102a0aaa-359e-4943-b861-e32b62ba1363,4.01,,32.3093272167,-96.002148371,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.674556213,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6608.03862859,Meters,3,StreetSegmentInterpolation,,,,,,,
'107,HENDERSON COUNTY,'07,'107905,EUSTACE ISD,INDEPENDENT,P O BOX 188,EUSTACE,TX,75124-0188,320 S FM 316,EUSTACE,TX,75124-0188,(903) 425-5151,(903) 425-5147,cholcombe@eustaceisd.net,www.eustaceisd.net,DR COY HOLCOMBE   ,1513,'107905101,EUSTACE PRI,REGULAR INSTRUCTIONAL,,P O BOX 188,EUSTACE,TX,75124-0188,211 W HENDERSON ST,EUSTACE,TX,75124-0188,(903) 425-5191,(903) 425-5148,kthompson@eustaceisd.net,eustaceisd.net,MRS DIANNE SHAFFER   ,'EE-02,437,Active, ,3/14/2015 5:35:15 AM,27,USCGeocoder,1,63,9e6a7ec7-017f-4282-ad1b-d50269521498,4.01,,32.303385,-96.011915,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107905,EUSTACE ISD,INDEPENDENT,P O BOX 188,EUSTACE,TX,75124-0188,320 S FM 316,EUSTACE,TX,75124-0188,(903) 425-5151,(903) 425-5147,cholcombe@eustaceisd.net,www.eustaceisd.net,DR COY HOLCOMBE   ,1513,'107905102,EUSTACE MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 188,EUSTACE,TX,75124-0188,200 F M RD 316 S,EUSTACE,TX,75124-0188,(903) 425-5171,(903) 425-5146,,,MR TRUMAN OAKLEY   ,'06-08,351,Active,07/15/1987,3/14/2015 5:35:15 AM,28,USCGeocoder,1,63,36fbf5b8-8171-40b5-b672-ad21a9638bc2,4.01,,32.304745,-96.007645,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.674556213,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,3011.31094406,Meters,3,StreetSegmentInterpolation,,,,,,,
'107,HENDERSON COUNTY,'07,'107905,EUSTACE ISD,INDEPENDENT,P O BOX 188,EUSTACE,TX,75124-0188,320 S FM 316,EUSTACE,TX,75124-0188,(903) 425-5151,(903) 425-5147,cholcombe@eustaceisd.net,www.eustaceisd.net,DR COY HOLCOMBE   ,1513,'107905103,EUSTACE INT,REGULAR INSTRUCTIONAL,,P O BOX 188,EUSTACE,TX,75124-0188,205 W HENDERSON ST,EUSTACE,TX,75124-0188,(903) 425-5181,(903) 425-5294,,,MR ROBERT REEVE   ,'03-05,274,Active,1996-01-01,3/14/2015 5:35:15 AM,29,USCGeocoder,1,78,6850ac55-2f3d-41fc-81af-5273a14bc36f,4.01,,32.30275,-96.012569,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107906,MALAKOFF ISD,INDEPENDENT,1308 FM 3062,MALAKOFF,TX,75148-6125,1308 FM 3062,MALAKOFF,TX,75148-6125,(903) 489-1152,(903) 489-2566,sybiln@aol.com,www.malakoffisd.org,MR RANDY PERRY   ,1214,'107906001,MALAKOFF H S,REGULAR INSTRUCTIONAL,,15201 FM 3062,MALAKOFF,TX,75148-6125,15201 FM 3062,MALAKOFF,TX,75148-6125,(903) 489-1527,(903) 489-0971,martin.brumit@malakoffisd.org,www.malakoffisd.org,MARTIN BRUMIT   ,'09-12,320,Active, ,3/14/2015 5:35:15 AM,30,USCGeocoder,1,63,c6b9d7b6-a3f4-40d9-b70f-aed043d29214,4.01,,32.175912,-96.03436,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107906,MALAKOFF ISD,INDEPENDENT,1308 FM 3062,MALAKOFF,TX,75148-6125,1308 FM 3062,MALAKOFF,TX,75148-6125,(903) 489-1152,(903) 489-2566,sybiln@aol.com,www.malakoffisd.org,MR RANDY PERRY   ,1214,'107906002,GATEWAY,ALTERNATIVE INSTRUCTIONAL,,15201 FM 3062,MALAKOFF,TX,75148,15201 FM 3062,MALAKOFF,TX,75148,(903) 489-1527,(903) 489-0971,danielle.copeland@malakoffisd.org,wwww.malakoffisd.org,MS DANIELLE COPELAND   ,'10-12,-1,Active,1994-01-07,3/14/2015 5:35:15 AM,31,USCGeocoder,1,63,1667da1a-8ec0-4614-819f-31626b873bf9,4.01,,32.175912,-96.03436,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'107,HENDERSON COUNTY,'07,'107906,MALAKOFF ISD,INDEPENDENT,1308 FM 3062,MALAKOFF,TX,75148-6125,1308 FM 3062,MALAKOFF,TX,75148-6125,(903) 489-1152,(903) 489-2566,sybiln@aol.com,www.malakoffisd.org,MR RANDY PERRY   ,1214,'107906003,MALAKOFF ALTERNATIVE PROGRAM (MAP),DAEP INSTRUCTIONAL,,1209 W ROYALL BLVD,MALAKOFF,TX,75148,1209 W ROYALL BLVD,MALAKOFF,TX,75148,(903) 489-4132,(903) 489-3239,danielle.copeland@malakoffisd.org,www.malakoffisd.org,MS DANIELLE COPELAND   ,'03-12,-1,Active,1998-01-07,3/14/2015 5:35:15 AM,32,USCGeocoder,1,16,e84ba86d-f3f2-4b5d-a05b-d21562e55295,4.01,,32.168075,-96.03051,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,95.8579881657,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4951.39614602,Meters,3,StreetSegmentInterpolation,,,,,,,
