"CountyNumber","CountyName","RegionNumber","DistrictNumber","DistrictName","DistrictType","DistrictStreetAddress","DistrictCity","DistrictState","DistrictZip","DistrictSiteStreetAddress","DistrictSiteCity","DistrictSiteState","DistrictSiteZip","DistrictPhone","DistrictFax","DistrictEmailAddress","DistrictWebPageAddress","DistrictSuperintendent","DistrictEnrollmentasofOct2014","SchoolNumber","SchoolName","InstructionType","CharterType","SchoolStreetAddress","SchoolCity","SchoolState","SchoolZip","SchoolSiteStreetAddress","SchoolSiteCity","SchoolSiteState","SchoolSiteZip","SchoolPhone","SchoolFax","SchoolEmailAddress","SchoolWebPageAddress","SchoolPrincipal","GradeRange","SchoolEnrollmentasofOct2014","SchoolStatus","SchoolStatusDate","UpdateDate","AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"'246","WILLIAMSON COUNTY","'13","'246908","LIBERTY HILL ISD","INDEPENDENT","14001 W HWY 29","LIBERTY HILL","TX","78642","14001 W HWY 29","LIBERTY HILL","TX","78642","(512) 260-5580","(512) 260-5581","rhart@libertyhill.txed.net","www.libertyhill.txed.net/","DR ROB HART   ","3218","'246908006","WILLIAMSON COUNTY JUVENILE DETENTION CENTER","DAEP INSTRUCTIONAL","","1821 SE INNER LOOP","GEORGETOWN","TX","78626","1821 SE INNER LOOP","GEORGETOWN","TX","78626","(512) 943-3260","(512) 943-3288","bmabry@libertyhill.txed.net","","MR ROBERT FISCHER   ","'06-12","-1","Active","09/01/2002","3/14/2015 5:35:29 AM",289,"USCGeocoder",16,1,"4.01","","31310690-4998-45b4-88b7-490291954908","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","10241.0771654636","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.6191190785171,-97.651936831508,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246908","LIBERTY HILL ISD","INDEPENDENT","14001 W HWY 29","LIBERTY HILL","TX","78642","14001 W HWY 29","LIBERTY HILL","TX","78642","(512) 260-5580","(512) 260-5581","rhart@libertyhill.txed.net","www.libertyhill.txed.net/","DR ROB HART   ","3218","'246908041","LIBERTY HILL J H","REGULAR INSTRUCTIONAL","","13125 W STATE HWY 29","LIBERTY HILL","TX","78642","13125 W STATE HWY 29","LIBERTY HILL","TX","78642","(512) 379-3300","(512) 379-3310","cpirtle@libertyhill.txed.net","","CHAD PIRTLE   ","'07-08","501","Active"," ","3/14/2015 5:35:29 AM",290,"USCGeocoder",63,1,"4.01","","d2210e8f-9ab4-4644-8866-b32f02a936fe","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4536.1572589876","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.6631090925669,-97.9016082874234,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246908","LIBERTY HILL ISD","INDEPENDENT","14001 W HWY 29","LIBERTY HILL","TX","78642","14001 W HWY 29","LIBERTY HILL","TX","78642","(512) 260-5580","(512) 260-5581","rhart@libertyhill.txed.net","www.libertyhill.txed.net/","DR ROB HART   ","3218","'246908101","LIBERTY HILL EL","REGULAR INSTRUCTIONAL","","1400 LOOP 332","LIBERTY HILL","TX","78642","1400 LOOP 332","LIBERTY HILL","TX","78642","(512) 515-6514","(512) 778-5942","jtredemeyer@libertyhill.txed.net","www.libertyhill.txed.net","MRS JAN TREDEMEYER   ","'EE-01","532","Active"," ","3/14/2015 5:35:29 AM",291,"USCGeocoder",47,1,"4.01","","c193fd93-da6f-42ef-96be-121459255f27","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.684999,-97.91043,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246908","LIBERTY HILL ISD","INDEPENDENT","14001 W HWY 29","LIBERTY HILL","TX","78642","14001 W HWY 29","LIBERTY HILL","TX","78642","(512) 260-5580","(512) 260-5581","rhart@libertyhill.txed.net","www.libertyhill.txed.net/","DR ROB HART   ","3218","'246908102","LIBERTY HILL INT","REGULAR INSTRUCTIONAL","","101 LOOP 332","LIBERTY HILL","TX","78642","101 LOOOP 332","LIBERTY HILL","TX","78642","(512) 379-3200","(512) 379-3210","kmajor@libertyhill.txed.net","","KATHY MAJOR   ","'05-06","-1","Active","01/20/2000","3/14/2015 5:35:29 AM",292,"USCGeocoder",47,1,"4.01","","c62d6696-66c5-4ece-b641-4f0611b377b7","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.684999,-97.91043,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246908","LIBERTY HILL ISD","INDEPENDENT","14001 W HWY 29","LIBERTY HILL","TX","78642","14001 W HWY 29","LIBERTY HILL","TX","78642","(512) 260-5580","(512) 260-5581","rhart@libertyhill.txed.net","www.libertyhill.txed.net/","DR ROB HART   ","3218","'246908103","BILL BURDEN EL","REGULAR INSTRUCTIONAL","","315 STONEWALL PKWY","LIBERTY HILL","TX","78642","315 STONEWALL PKWY","LIBERTY HILL","TX","78642","(512) 260-4400","(512) 260-4410","tchambers@libertyhill.txed.net","","MRS TERRIE CHAMBERS   ","'02-04","674","Active","08/01/2006","3/14/2015 5:35:29 AM",293,"USCGeocoder",31,1,"4.01","","7cfe1656-40f0-45aa-b15f-d5ceb17944e6","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","55074.2931835055","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.6609749840038,-97.8889707404069,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909001","ROUND ROCK H S","REGULAR INSTRUCTIONAL","","201 DEEPWOOD DR","ROUND ROCK","TX","78681","201 DEEPWOOD DR","ROUND ROCK","TX","78681-4997","(512) 464-6000","(512) 464-6190","natalie_nichols@roundrockisd.org","schools.roundrockisd.org/rrhs/","NATALIE NICHOLS   ","'09-12","2972","Active"," ","3/14/2015 5:35:29 AM",294,"USCGeocoder",78,1,"4.01","","c574685d-de14-4327-a340-a36322846ee4","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.513382,-97.712018,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909002","ROUND ROCK OPPORT CTR DAEP","DAEP INSTRUCTIONAL","","931 LUTHER PETERSON PL","ROUND ROCK","TX","78664","931 LUTHER PETERSON PL","ROUND ROCK","TX","78664","(512) 428-2900","(512) 428-2943","rene_posey@roundrockisd.org","schools.roundrockisd.org/rroc/","RENE POSEY   ","'06-12","52","Active","07/31/1987","3/14/2015 5:35:29 AM",295,"USCGeocoder",63,1,"4.01","","6c0ed844-ff7e-4c91-be17-7abc790f80f8","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","45913.1901708647","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5472047386997,-97.6769552019215,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909003","WESTWOOD H S","REGULAR INSTRUCTIONAL","","12400 MELLOW MEADOW DR","AUSTIN","TX","78750-1824","12400 MELLOW MEADOW DR","AUSTIN","TX","78750-1824","(512) 464-4000","(512) 464-4020","laurelyn_arterbury@roundrockisd.org","schools.roundrockisd.org/westwood/","LAURELYN ARTERBURY   ","'09-12","2731","Active","08/18/1980","3/14/2015 5:35:29 AM",296,"USCGeocoder",16,1,"4.01","","0ef6ad52-e4b6-44b2-97e9-d0f81ad0c9d5","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","111992.474840164","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4571387071557,-97.7982750091435,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909004","MCNEIL H S","REGULAR INSTRUCTIONAL","","5720 MCNEIL DR","AUSTIN","TX","78729-6901","5720 MCNEIL DR","AUSTIN","TX","78729-6901","(512) 464-6300","(512) 464-6550","courtney_acosta@roundrockisd.org","schools.roundrockisd.org/mcneil/","COURTNEY ACOSTA   ","'09-12","2546","Active","07/20/1987","3/14/2015 5:35:29 AM",297,"USCGeocoder",63,1,"4.01","","480d09df-26df-46e4-aa62-6cf99c6ec27d","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","393862.283504486","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4489986236149,-97.7338822490388,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909005","GOALS","ALTERNATIVE INSTRUCTIONAL","","300 N LK CREEK DR","ROUND ROCK","TX","78681-4997","300 N LK CREEK DR","ROUND ROCK","TX","78681-4997","(512) 464-5153","(512) 428-7940","steven_teter@roundrockisd.org","","STEVEN TETER   ","'06-12","0","Active","07/01/1993","3/14/2015 5:35:29 AM",298,"USCGeocoder",31,1,"4.01","","b51a726b-fa66-4b20-994f-209b78bb4d40","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","181284.271468163","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5091580385001,-97.6966541649668,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909007","STONY POINT H S","REGULAR INSTRUCTIONAL","","1801 TIGER TRAIL","ROUND ROCK","TX","78664-4530","1801 TIGER TRAIL","ROUND ROCK","TX","78664-4530","(512) 428-7000","(512) 428-7280","anthony_watson@roundrockisd.org","schools.roundrockisd.org/stonypoint/","ANTHONY L WATSON   ","'09-12","2463","Active","07/01/1996","3/14/2015 5:35:29 AM",299,"USCGeocoder",16,1,"4.01","","c8c41a83-2df3-4eb5-bae9-56e4fd4c16d4","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","272294.266730353","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5289699250138,-97.6609272861492,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909008","CEDAR RIDGE H S","REGULAR INSTRUCTIONAL","","2801 GATTIS SCHOOL RD","ROUND ROCK","TX","78664","2801 GATTIS SCHOOL RD","ROUND ROCK","TX","78664","(512) 704-0100","(512) 704-0280","lynette_thomas@roundrockisd.org","schools.roundrockisd.org/cedarridge","LYNETTE THOMAS   ","'09-12","2718","Active","06/22/2010","3/14/2015 5:35:29 AM",300,"USCGeocoder",31,1,"4.01","","a36888ec-2244-44de-8766-c40421229339","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.512352,-97.670283,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909010","NEW 6TH H S - PEARSON RANCH","REGULAR INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681","(512) 464-5000","(512) 464-5090","superintendent_rrisd@roundrockisd.org","","    ","'09-12","0","Under Construction","10/06/2009","3/14/2015 5:35:29 AM",301,"USCGeocoder",16,1,"4.01","","f3402baa-3646-46a8-b64e-a5b6c9c47557","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8572.88244585103","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5116458320355,-97.6954711999838,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909011","SUCCESS H S","ALTERNATIVE INSTRUCTIONAL","","500 GATTIS SCHOOL RD","ROUND ROCK","TX","78664","500 GATTIS SCHOOL RD","ROUND ROCK","TX","78664","(512) 428-7196","(512) 428-7284","thomasine_stewart@roundrockisd.org","schools.roundrockisd.org/success/Default.htm","THOMASINE STEWART   ","'09-12","307","Active","08/16/2000","3/14/2015 5:35:29 AM",302,"USCGeocoder",47,1,"4.01","","ad88264a-417f-4d67-956d-f24778d8db1d","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.512352,-97.670283,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909012","WILLIAMSON CO J J A E P","JJAEP INSTRUCTIONAL","","603 LAKEWAY DR","GEORGETOWN","TX","78628-2843","603 LAKEWAY DR","ROUND ROCK","TX","78628-2843","(512) 948-4005","(512) 943-3288","ltaylor@wilco.org","","LINDA TAYLOR   ","'05-12","17","Active","08/01/1996","3/14/2015 5:35:29 AM",303,"USCGeocoder",16,1,"4.01","","8238cba7-9e8f-4cd6-bdf8-5df0064b5301","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2185.82727735558","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.66770869529,-97.6891025346714,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909014","7TH H S - NORTHEAST","REGULAR INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4999","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4999","(512) 464-5000","(512) 464-5090","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","    ","'09-12","0","Under Construction","01/14/2009","3/14/2015 5:35:29 AM",304,"USCGeocoder",16,1,"4.01","","4e25edba-27cc-498e-836d-d0fb10c2358f","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8572.88244585103","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5116458320355,-97.6954711999838,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909016","WM S LOTT JUVENILE CTR","ALTERNATIVE INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4999","701 N COLLEGE ST","GEORGETOWN","TX","78626-4105","(512) 930-4449","(512) 943-3288","ltaylor@wilco.org","","LINDA TAYLOR   ","'05-12","-1","Active","09/19/2002","3/14/2015 5:35:29 AM",305,"USCGeocoder",0,1,"4.01","","3f24d009-374e-4b84-b8dd-0727d9daeff8","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","2253.24163517356","ArealInterpolationGeometricCentroid","Parcel","94.8520710059172","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.6374632243046,-97.6715684323776,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909041","C D FULKES MIDDLE","REGULAR INSTRUCTIONAL","","300 W ANDERSON AVE","ROUND ROCK","TX","78664-4306","300 W ANDERSON AVE","ROUND ROCK","TX","78664-4306","(512) 428-3100","(512) 428-3240","nancy_guerrero@roundrockisd.org","schools.roundrockisd.org/cdfulkes/","NANCY GUERRERO   ","'06-08","757","Active"," ","3/14/2015 5:35:29 AM",306,"USCGeocoder",94,1,"4.01","","ac58c371-5738-4a88-913b-bb9497d88fe9","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","59346.0297207832","ArealInterpolationGeometricCentroid","Parcel","94.8520710059172","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5115249095749,-97.6826498788311,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909042","NOEL GRISHAM MIDDLE","REGULAR INSTRUCTIONAL","","10805 SCHOOL HOUSE LN","AUSTIN","TX","78750-1199","10805 SCHOOL HOUSE LN","AUSTIN","TX","78750-1199","(512) 428-2650","(512) 428-2790","kim_winters@roundrockisd.org","schools.roundrockisd.org/grisham/","KIM WINTERS   ","'06-08","658","Active"," ","3/14/2015 5:35:29 AM",307,"USCGeocoder",16,1,"4.01","","6e64d2c3-d7c1-4ba7-93f0-256c760d8604","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","71791.8335042708","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4570508169444,-97.8063679098473,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909043","CHISHOLM TRAIL MIDDLE","REGULAR INSTRUCTIONAL","","500 OAKRIDGE DR","ROUND ROCK","TX","78681-5602","500 OAKRIDGE DR","ROUND ROCK","TX","78681-5602","(512) 428-2500","(512) 428-2629","robert_sormani@roundrockisd.org","schools.roundrockisd.org/chisholmtrail/","ROBERT SORMANI   ","'06-08","1069","Active"," ","3/14/2015 5:35:29 AM",308,"USCGeocoder",78,1,"4.01","","507dedcc-0376-4800-96cb-3fcc80ce8e1c","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","75794.134986639","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5029363916674,-97.7025126707868,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909044","CANYON VISTA MIDDLE","REGULAR INSTRUCTIONAL","","8455 SPICEWOOD SPRINGS RD","AUSTIN","TX","78759-6099","8455 SPICEWOOD SPRINGS RD","AUSTIN","TX","78759-6099","(512) 464-8100","(512) 464-8210","nicole_haggerty@roundrockisd.org","schools.roundrockisd.org/canyonvista/","NICOLE HAGERTY   ","'06-08","1377","Active"," ","3/14/2015 5:35:29 AM",309,"USCGeocoder",47,1,"4.01","","03165371-44a8-46b8-9483-9ba31141c448","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","30169.5242895257","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.4264698672603,-97.7851551547399,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909045","DEERPARK MIDDLE","REGULAR INSTRUCTIONAL","","8849 ANDERSON MILL RD","AUSTIN","TX","78729-4604","8849 ANDERSON MILL RD","AUSTIN","TX","78729-4604","(512) 464-6600","(512) 464-6740","sonya_hayes@roundrockisd.org","schools.roundrockisd.org/deerpark/","SONYA HAYES   ","'06-08","935","Active","10/28/1987","3/14/2015 5:35:29 AM",310,"USCGeocoder",31,1,"4.01","","b0ca37d5-168b-4d5a-a12d-96b378f01571","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","205626.851834834","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4518105854034,-97.7712523110491,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909046","HOPEWELL MIDDLE","REGULAR INSTRUCTIONAL","","1535 GULF WAY","ROUND ROCK","TX","78664","1535 GULF WAY","ROUND ROCK","TX","78664","(512) 464-5200","(512) 464-5349","karl_waggoner@roundrockisd.org","schools.roundrockisd.org/hopewell/","KARL WAGGONER   ","'06-08","967","Active","07/01/1996","3/14/2015 5:35:29 AM",311,"USCGeocoder",109,1,"4.01","","37c7d228-a36f-4b54-8df7-14662156b629","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.512352,-97.670283,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909047","CEDAR VALLEY MIDDLE","REGULAR INSTRUCTIONAL","","8139 RACINE TRL","AUSTIN","TX","78717-4915","8139 RACINE TRL","AUSTIN","TX","78717-4915","(512) 428-2300","(512) 428-2420","matt_groff@roundrockisd.org","schools.roundrockisd.org/cedarvalley/","MATT GROFF   ","'06-08","1314","Active","07/01/1992","3/14/2015 5:35:29 AM",312,"USCGeocoder",47,1,"4.01","","6364a044-b7a5-4c0e-8c28-2ca35337adba","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","179450.640414923","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4919093942306,-97.7322546033702,"Relaxed"
