CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902001,FLORENCE H S,REGULAR INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527-0488,401 FM 970,FLORENCE,TX,76527-0488,(254) 793-2495,(254) 793-3784,lcrow@florenceisd.net,,MR STEVE ELDER   ,'09-12,310,Active, ,2015-03-14T05:35:29,243,USCGeocoder,31,1,4.01,,e0be619b-4158-4fb4-951b-fe8b72eb04e5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,161974.195215,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.8282204943,-97.7936944108,Relaxed
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902002,WILLIAMSON COUNTY JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527-0489,1821 SE INNER LOOP,GEORGETOWN,TX,78626,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,,    ,'KG-12,-1,Active,1997-07-01,2015-03-14T05:35:29,244,USCGeocoder,16,1,4.01,,e872e4e2-f1ed-447a-a5f6-622312125fe6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10241.0771655,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.6191190785,-97.6519368315,Exact
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902004,WILLIAMSON CO JUVENILE DETENTION CENTER,DAEP INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527-0489,701 N COLLEGE ST,GEORGETOWN,TX,78626-4105,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,,LINDA TAYLOR   ,'04-12,-1,Active,2003-06-09,2015-03-14T05:35:29,245,USCGeocoder,63,1,4.01,,8177dc8f-9947-45e9-886f-bd6198af8e4b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2253.24163517,ArealInterpolationGeometricCentroid,Parcel,94.8520710059,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6374632243,-97.6715684324,Relaxed
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902005,BELL COUNTY JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,,    ,'KG-12,0,Active,2008-02-21,2015-03-14T05:35:29,246,USCGeocoder,31,1,4.01,,47710663-e5a1-42f5-a2bd-d77e486f2bac,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,995.751808632,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.8444770539,-97.7937079128,Exact
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902041,FLORENCE MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527-0489,718 S PATTERSON,FLORENCE,TX,76527-0489,(254) 793-2504,(254) 793-3054,sgrimm@florenceisd.net,,MR JOHN RUETER   ,'06-08,235,Active,1991-07-01,2015-03-14T05:35:29,247,USCGeocoder,125,1,4.01,,dee1fa77-b40d-474d-8c9d-e8df6f26b110,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.833101,-97.78978,Exact
'246,WILLIAMSON COUNTY,'13,'246902,FLORENCE ISD,INDEPENDENT,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527,(254) 793-2850,(254) 793-3055,dbean@florenceisd.net,florenceisd.net,MR SAM ATWOOD   ,995,'246902101,FLORENCE EL,REGULAR INSTRUCTIONAL,,P O BOX 489,FLORENCE,TX,76527-0489,306 COLLEGE AVE,FLORENCE,TX,76527-0489,(254) 793-2497,(254) 793-3158,kbradford@florenceisd.net,,MRS KAY BRADFORD   ,'EE-05,448,Active, ,2015-03-14T05:35:29,248,USCGeocoder,31,1,4.01,,c451ee61-c1af-40a8-b0ec-48dfebbcc027,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,995.751808632,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.8444770539,-97.7937079128,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904001,GEORGETOWN H S,REGULAR INSTRUCTIONAL,,2211 N AUSTIN AVE,GEORGETOWN,TX,78626-4504,2211 N AUSTIN AVE,GEORGETOWN,TX,78626-4504,(512) 943-5100,(512) 943-5109,tuckerc@georgetownisd.org,www.georgetownisd.org/ghs/,MR CADE SMITH   ,'09-12,1822,Active, ,2015-03-14T05:35:29,249,USCGeocoder,47,1,4.01,,e99c1560-b1cc-4c4b-99e5-21d0496501e3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5678.32005027,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.667091636,-97.6658611818,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904002,CHIP RICHARTE H S,ALTERNATIVE INSTRUCTIONAL,,2201 OLD AIRPORT RD,GEORGETOWN,TX,78626-3603,2201 OLD AIRPORT RD,GEORGETOWN,TX,78628-3603,(512) 943-5120,(512) 943-5121,winshipm@georgetownisd.org,www.georgetownisd.org/richarte/,MARSHA WINSHIP   ,'09-12,83,Active,1991-07-01,2015-03-14T05:35:29,250,USCGeocoder,16,1,4.01,,ab32725a-2655-4196-8872-acea07d8b492,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1747.229507,LinearInterpolationAddressRange,StreetSegment,97.5325443787,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.6878789026,-97.672827415,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904003,GEORGETOWN ALTER PROG,DAEP INSTRUCTIONAL,,502 PATRIOT WAY,GEORGETOWN,TX,78626,502 PATRIOT WAY,GEORGETOWN,TX,78626,(512) 943-5196,(512) 943-5197,websterm@georgetownisd.org,www.georgetownisd.org/gap,LOUIS GARZA   ,'06-12,14,Active,1995-01-01,2015-03-14T05:35:29,251,USCGeocoder,78,1,4.01,,334c5b5d-5f0f-4fa5-8aee-13bc21b77beb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.636518,-97.613001,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904004,EAST VIEW H S,REGULAR INSTRUCTIONAL,,4490 E UNIVERSITY AVE,GEORGETOWN,TX,78626,4490 E UNIVERSITY AVE,GEORGETOWN,TX,78626,(512) 943-1800,(512) 943-1819,dennyd@georgetownisd.org,www.georgetownisd.org/evhs,DR DAVE DENNY   ,'09-12,1418,Active,1996-06-12,2015-03-14T05:35:29,252,USCGeocoder,63,1,4.01,,ae1833e7-a272-4d88-98db-e73683790ed5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.6425,-97.618731,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904040,DOUGLAS BENOLD MIDDLE,REGULAR INSTRUCTIONAL,,3407 NORTHWEST BLVD,GEORGETOWN,TX,78628-4207,3407 NW BLVD,GEORGETOWN,TX,78628-4207,(512) 943-5090,(512) 943-5099,michalikl@georgetownisd.org,www.georgetownisd.org/benold/,MR LESLIE MICHALIK   ,'06-08,825,Active,1996-01-01,2015-03-14T05:35:29,253,USCGeocoder,31,1,4.01,,eb2bd92c-0d31-478a-83d3-a95a32879830,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.672329,-97.68938,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904041,JAMES TIPPIT MIDDLE,REGULAR INSTRUCTIONAL,,1601 LEANDER RD,GEORGETOWN,TX,78628-8804,1601 LEANDER RD,GEORGETOWN,TX,78628-8804,(512) 943-5040,(512) 943-5049,dawsonb@georgetownisd.org,www.georgetownisd.org/tippit/,MR BRIAN DAWSON   ,'06-08,840,Active, ,2015-03-14T05:35:29,254,USCGeocoder,47,1,4.01,,912799d7-f259-450b-8a80-5ebfe05d7b64,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1341.65833815,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.6165758127,-97.7002077204,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904042,CHARLES A FORBES MIDDLE,REGULAR INSTRUCTIONAL,,1911 NE INNER LOOP,GEORGETOWN,TX,78626,1911 NE INNER LOOP,GEORGETOWN,TX,78626,(512) 943-5150,(512) 943-5159,rhoadsl@georgetownisd.org,www.georgetownisd.org/forbes/,LEONARD RHOADS   ,'06-08,735,Active,2001-03-20,2015-03-14T05:35:29,255,USCGeocoder,47,1,4.01,,609d3d67-956d-42bc-b292-be6519836e60,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,33564.3055637,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6636604835,-97.6490846637,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904101,ANNIE PURL EL,REGULAR INSTRUCTIONAL,,1700 LAUREL ST,GEORGETOWN,TX,78626-8100,1700 LAUREL ST,GEORGETOWN,TX,78626-8100,(512) 943-5080,(512) 943-5089,spacet@georgetownisd.org,www.georgetownisd.org/purl/,MS TERRI SPACE   ,'EE-02,531,Active, ,2015-03-14T05:35:29,256,USCGeocoder,31,1,4.01,,f1d0c137-d716-4153-b322-7f617a8e5a97,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,80949.2803801,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6279299455,-97.6651625317,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904102,CARVER EL,REGULAR INSTRUCTIONAL,,1200 W 17TH ST,GEORGETOWN,TX,78626-8145,1200 W 17TH ST,GEORGETOWN,TX,78626-8145,(512) 943-5070,(512) 943-5079,bottlingern@georgetownisd.org,www.georgetownisd.org/carver/,BOTTLINGER NANCY   ,'EE-02,429,Active, ,2015-03-14T05:35:29,257,USCGeocoder,125,1,4.01,,e7e11f01-d8c9-40be-980e-c20a1dfc54fa,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.628242,-97.68637,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904103,FROST EL,REGULAR INSTRUCTIONAL,,711 LAKEWAY DR,GEORGETOWN,TX,78628-4212,711 LAKEWAY DR,GEORGETOWN,TX,78628-4212,(512) 943-5020,(512) 943-5028,mormonj@georgetownisd.org,www.georgetownisd.org/frost/,JANET MORMON   ,'EE-05,431,Active, ,2015-03-14T05:35:29,258,USCGeocoder,16,1,4.01,,d4f2ae40-ff4a-410c-b30d-c06beff7f212,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,171300.102128,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6707868038,-97.6890422924,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904104,PAT COOPER EL,REGULAR INSTRUCTIONAL,,1921 NE INNER LOOP,GEORGETOWN,TX,78626,1921 NE INNER LOOP,GEORGETOWN,TX,78626,(512) 943-5060,(512) 943-5069,peacocks@georgetownisd.org,www.georgetownisd.org/cooper/,SUSAN PEACOCK   ,'EE KG-05,586,Active,1995-07-01,2015-03-14T05:35:29,259,USCGeocoder,16,1,4.01,,a4a29d04-6b06-41a9-9b89-440e5207172f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,161890.605373,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6609339235,-97.6490663625,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904105,DELL PICKETT EL,REGULAR INSTRUCTIONAL,,1100 THOUSAND OAKS BLVD,GEORGETOWN,TX,78628-8839,1100 THOUSAND OAKS BLVD,GEORGETOWN,TX,78628-8839,(512) 943-5050,(512) 943-5059,hesterc@georgetownisd.org,www.georgetownisd.org/pickett/,NATALIA RAMBACK   ,'03-05,337,Active,1995-07-01,2015-03-14T05:35:29,260,USCGeocoder,78,1,4.01,,1aeb7425-47a1-458b-b79b-376d8f91be04,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,173135.946002,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6148663061,-97.69945332,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904106,RAYE MCCOY EL,REGULAR INSTRUCTIONAL,,401 BELLAIRE DR,GEORGETOWN,TX,78628-4113,401 BELLAIRE DR,GEORGETOWN,TX,78628-4113,(512) 943-5030,(512) 943-5039,guzmana@georgetownisd.org,www.georgetownisd.org/mccoy/,TYRA RASBERRY   ,'EE KG-05,558,Active,1995-07-01,2015-03-14T05:35:29,261,USCGeocoder,63,1,4.01,,0b4164bf-f846-4f45-93ae-a22b8bb5c93b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.693426,-97.705623,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904107,VILLAGE EL,REGULAR INSTRUCTIONAL,,400 VILLAGE COMMONS,GEORGETOWN,TX,78633,400 VILLAGE COMMONS,GEORGETOWN,TX,78633,(512) 943-5140,(512) 943-5149,barkerd@georgetownisd.org,www.georgetownisd.org/village/,DEBRA BARKER   ,'EE KG-05,370,Active,1997-07-01,2015-03-14T05:35:29,262,USCGeocoder,78,1,4.01,,b5b7a3c2-0181-4931-87a9-d2b35372a407,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,60915.3171103,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6986821162,-97.7136348088,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904108,WILLIAMS EL,REGULAR INSTRUCTIONAL,,507 E UNIVERSITY AVE,GEORGETOWN,TX,78626,507 E UNIVERSITY AVE,GEORGETOWN,TX,78626,(512) 943-5160,(512) 943-5169,drumgoolen@georgetownisd.org,www.georgetownisd.org/williams/,NATASHA DRUMGOOLE   ,'03-05,369,Active,2001-09-01,2015-03-14T05:35:29,263,USCGeocoder,31,1,4.01,,786f005b-fc1e-45af-8b0a-37b0ddcf2580,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,36406.9671474,ArealInterpolationGeometricCentroid,Parcel,94.8520710059,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6348492975,-97.672460706,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904109,JO ANN FORD EL,REGULAR INSTRUCTIONAL,,210 WOODLAKE DR,GEORGETOWN,TX,78633,210 WOODLAKE DR,GEORGETOWN,TX,78633,(512) 943-5180,(512) 943-5189,mauldinj@georgetownisd.org,www.georgetownisd.org/ford/,DONNA WALLACE   ,'EE KG-05,552,Active,2004-09-01,2015-03-14T05:35:29,264,USCGeocoder,16,1,4.01,,0db3e05f-90b7-4fbd-a3b2-20ae86b5edeb,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,64144.9338083,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6882769207,-97.7288492308,Relaxed
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904110,JAMES E MITCHELL EL,REGULAR INSTRUCTIONAL,,1601 ROCKRIDE LN,GEORGETOWN,TX,78626,1601 ROCKRIDE LN,GEORGETOWN,TX,78626,(512) 943-1820,(512) 943-1829,DyerR@georgetownisd.org,www.georgetownisd.org/mitchell/,ROBERT DYER   ,'EE KG-05,739,Active,2008-08-13,2015-03-14T05:35:29,265,USCGeocoder,109,1,4.01,,3283f87f-e3c2-4dc0-b333-d26a6282492e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.619771,-97.64389,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904197,WILLIAMSON CO J J A E P,JJAEP INSTRUCTIONAL,,200 WILCO WAY,GEORGETOWN,TX,78626-2843,200 WILCO WAY,GEORGETOWN,TX,78626-2843,(512) 943-3255,(512) 943-3288,fischerr@georgetownisd.org,,MR ROBERT FISCHER   ,'05-12,-1,Active,1994-07-01,2015-03-14T05:35:29,266,USCGeocoder,31,1,4.01,,eaad2f10-bf6a-4664-bb3c-03d95b3fa8b1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.618229,-97.659405,Exact
'246,WILLIAMSON COUNTY,'13,'246904,GEORGETOWN ISD,INDEPENDENT,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,603 LAKEWAY DR,GEORGETOWN,TX,78628-2843,(512) 943-5000,(512) 943-5004,albrightb@georgetownisd.org,www.georgetownisd.org,DR FRED BRENT   ,10651,'246904199,WILLIAMSON CO JUVENILE DETENTION CENTER,ALTERNATIVE INSTRUCTIONAL,,200 WILCO WAY,GEORGETOWN,TX,78626-4105,200 WILCO WAY,GEORGETOWN,TX,78626-4105,(512) 943-3232,(512) 943-3288,fischerr@georgetownisd.org,,MR ROBERT FISCHER   ,'04-12,-1,Active,1991-07-01,2015-03-14T05:35:29,267,USCGeocoder,47,1,4.01,,7cee374a-3111-4aef-91bd-3aaec7c139c4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.618229,-97.659405,Exact
'246,WILLIAMSON COUNTY,'13,'246905,GRANGER ISD,INDEPENDENT,P O BOX 578,GRANGER,TX,76530-0578,300 N COLORADO ST,GRANGER,TX,76530-0578,(512) 859-2613 ext:229 ,(512) 859-2446,lthornton@granger.txed.net,www.grangerisd.net/,MR RANDY WILLIS   ,426,'246905001,GRANGER SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 578,GRANGER,TX,76530-0578,300 N COLORADO ST,GRANGER,TX,76530-0578,(512) 859-2173,(512) 859-2446,swhite@granger.txed.net,www.esc13.net/granger,TODD GRANDJEAN   ,'EE-12,426,Active, ,2015-03-14T05:35:29,268,USCGeocoder,156,1,4.01,,def8fa76-8118-47f1-8077-382c82730d1b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7465.20277885,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.7198254076,-97.4363121555,Relaxed
